Iteration, Rt, Rn, delta p, delta n, nNT, nNe, nPT, nT, nI, nonmut, mut , GF , NF 
156,38.152925617933334,32.14633868683107,1.2466501177759426,4.759936813326323,1044,2945,432,4421,0,0,432,0.0977154489934404,0.6661388826057453
157,38.14762001642046,32.14158995472119,1.246534541107389,4.759495520591847,1044,2945,432,4421,0,0,432,0.0977154489934404,0.6661388826057453
158,38.154164326275904,32.14744738558792,1.2466771008975106,4.760039839790495,1049,2945,427,4421,0,0,427,0.09658448314860892,0.6661388826057453
159,38.15490954355835,32.14811438869582,1.2466933340280815,4.7601018208344925,1048,2945,428,4421,0,0,428,0.09681067631757521,0.6661388826057453
160,38.147456168935236,32.141443304877264,1.246530971785617,4.759481892272356,1041,2945,435,4421,0,0,435,0.09839402850033929,0.6661388826057453
161,38.15042739948189,32.14410267509686,1.2465956975138817,4.759729026871186,1036,2945,440,4421,0,0,440,0.09952499434517077,0.6661388826057453
162,38.15542178277388,32.14857286621215,1.246704492116588,4.760144424445156,1037,2945,439,4421,0,0,439,0.09929880117620447,0.6661388826057453
163,38.15019122169257,32.14389128622962,1.2465905526432592,4.759709382819716,1034,2945,442,4421,0,0,442,0.09997738068310337,0.6661388826057453
164,38.15126221741398,32.144849872004414,1.2466138830095266,4.759798462400009,1040,2945,436,4421,0,0,436,0.09862022166930559,0.6661388826057453
165,38.14925705090867,32.14305516533115,1.2465702026670358,4.759631682910502,1040,2945,436,4421,0,0,436,0.09862022166930559,0.6661388826057453
166,38.15479949567056,32.14801589083645,1.2466909368523613,4.76009266798174,1038,2945,438,4421,0,0,438,0.09907260800723817,0.6661388826057453
0,1.2071067811865475,0.6062471926484482,0.12470670705507725,0.47615288148302226,0,0,9,9,0,0,9,1,0
1,1.596117575776861,0.8722611130866167,0.15023436018099418,0.5736221025092504,3,0,9,12,0,0,9,0.75,0
2,1.9160927766383256,1.0984689126900808,0.16969551893265458,0.6479283450155902,5,1,9,15,0,0,9,0.6,0.06666666666666667
3,2.4368598443255887,1.4770992739481428,0.19919559007833784,0.7605649802991081,4,4,12,20,0,0,12,0.6,0.2
4,2.785189116249689,1.7360196026209476,0.2177521632059652,0.8314173504227762,5,8,11,24,0,0,11,0.4583333333333333,0.3333333333333333
5,3.3949527350980677,2.197757376354097,0.24847450841856,0.9487208503254109,7,9,12,28,0,0,12,0.42857142857142855,0.32142857142857145
6,3.7263414327755036,2.452454254232323,0.26439167856556567,1.0094954999776142,11,10,8,29,0,0,8,0.27586206896551724,0.3448275862068966
